timestamp,Basilea_Temperature,Basilea_Relative_Humidity,Basilea_Wind_Speed,Basilea_Wind_Direction
20210828T0500,12.840529,75.0,3.7064266,330.94543
20210828T0600,12.540529,76.0,3.563818,315.0
20210828T0700,12.250529,79.0,5.692099,304.69516
20210828T0800,13.0505295,80.0,7.8954163,335.77228
20210828T0900,14.590529,72.0,14.241629,343.85568
20210828T1000,14.990529,72.0,15.978484,337.47943
20210828T1100,15.650529,67.0,16.981165,338.8753
20210828T1200,15.700529,68.0,18.1041,342.646
20210828T1300,16.56053,63.0,19.296133,345.96375
20210828T1400,17.860529,58.0,16.62249,342.34988
20210828T1500,18.45053,57.0,18.947083,345.69974
20210828T1600,18.37053,58.0,19.13426,348.05585
20210828T1700,18.030529,61.0,18.947083,345.69974
20210828T1800,17.660528,61.0,17.057314,352.725
20210828T1900,17.110529,63.0,14.471821,354.28943
20210828T2000,16.46053,66.0,10.829959,344.57782
20210828T2100,15.910529,69.0,8.557102,345.37915
20210828T2200,15.400529,71.0,6.379216,343.61047
20210828T2300,14.620529,74.0,3.563818,315.0
20210829T0000,13.950529,78.0,3.096837,305.5377
20210829T0100,13.250529,82.0,2.2768397,341.56506
20210829T0200,13.200529,83.0,3.396233,32.005356
20210829T0300,12.660529,85.0,2.8116899,39.805573
20210829T0400,11.910529,88.0,2.0364676,44.999985
20210829T0500,12.170529,86.0,0.0,180.0
20210829T0600,12.510529,84.0,1.4399999,270.0
20210829T0700,12.490529,86.0,3.2399998,270.0
20210829T0800,13.270529,84.0,6.618519,315.0
20210829T0900,14.030529,81.0,9.826088,331.55707
20210829T1000,15.030529,73.0,9.178235,318.17984
20210829T1100,16.440529,66.0,10.1887,302.00537
20210829T1200,16.850529,64.0,12.594856,300.96375
20210829T1300,18.520529,59.0,14.4,306.8699
20210829T1400,19.160528,59.0,13.1041975,339.0755
20210829T1500,19.06053,60.0,14.512064,352.875
20210829T1600,18.520529,65.0,14.044615,358.5312
20210829T1700,17.79053,70.0,12.9249525,347.125
20210829T1800,17.96053,68.0,12.0694,342.646
20210829T1900,17.510529,69.0,10.315115,330.7512
20210829T2000,17.000528,72.0,6.4096174,308.15723
20210829T2100,16.45053,76.0,6.12,270.0
20210829T2200,15.620529,81.0,6.989936,235.49149
20210829T2300,14.770529,83.0,6.9247384,207.89728
20210830T0000,14.440529,81.0,6.28713,193.24052
20210830T0100,14.0505295,81.0,5.8603754,190.61966
20210830T0200,14.000529,82.0,4.0249224,206.56505
20210830T0300,14.090529,83.0,2.1897945,279.46234
20210830T0400,13.630529,88.0,3.8268526,318.8141
20210830T0500,13.400529,91.0,3.8268526,311.1859
20210830T0600,13.340529,92.0,4.6938257,302.4712
20210830T0700,13.000529,95.0,6.1305785,310.23636
20210830T0800,13.090529,94.0,7.8954163,316.8476
20210830T0900,13.880529,88.0,9.0,323.13013
20210830T1000,15.670529,78.0,10.483357,344.0546
20210830T1100,16.840528,71.0,9.178235,348.69006
20210830T1200,17.97053,66.0,7.628263,340.70996
20210830T1300,19.13053,61.0,8.311245,342.34988
20210830T1400,19.89053,61.0,16.808569,350.13422
20210830T1500,19.65053,63.0,17.771753,353.01892
20210830T1600,19.500528,63.0,17.698677,355.33313
20210830T1700,19.180529,65.0,17.339897,355.23636
20210830T1800,19.080528,65.0,16.263872,354.9204
20210830T1900,18.71053,66.0,15.124284,358.63608
20210830T2000,17.96053,68.0,11.879999,360.0
20210830T2100,16.95053,72.0,10.08,360.0
20210830T2200,16.14053,75.0,8.647496,357.61407
20210830T2300,15.930529,76.0,8.28,360.0
20210831T0000,15.520529,79.0,7.92,360.0
20210831T0100,15.330529,80.0,7.5599995,360.0
20210831T0200,15.040529,82.0,6.12,360.0
20210831T0300,14.640529,84.0,3.8773184,338.1986
20210831T0400,14.280529,85.0,3.0547013,315.0
20210831T0500,14.0505295,86.0,3.2599385,263.65982
20210831T0600,13.720529,87.0,3.7585104,253.30075
20210831T0700,13.670529,88.0,2.52,270.0
20210831T0800,14.540529,84.0,2.5959969,236.30994
20210831T0900,15.670529,80.0,1.9386592,291.8014
20210831T1000,16.21053,77.0,2.1897945,350.5377
20210831T1100,17.32053,70.0,2.52,360.0
20210831T1200,18.280529,64.0,3.4152596,341.56506
20210831T1300,18.240528,63.0,5.7599998,360.0
20210831T1400,18.97053,60.0,10.948973,9.462311
20210831T1500,19.660528,57.0,9.227524,20.55603
20210831T1600,20.510529,54.0,6.1094027,44.999985
20210831T1700,20.05053,55.0,5.8603754,42.510437
20210831T1800,20.030529,55.0,4.6102495,51.34018
20210831T1900,19.65053,56.0,4.0249224,79.695145
20210831T2000,19.04053,57.0,2.52,89.99999
20210831T2100,18.280529,61.0,2.968636,104.03624
20210831T2200,16.47053,69.0,7.10031,120.465546
20210831T2300,14.810529,72.0,8.654986,106.92751
20210901T0000,13.660529,74.0,7.968939,108.434944
20210901T0100,12.970529,77.0,7.10031,120.465546
20210901T0200,12.120529,79.0,6.9153743,128.6598
20210901T0300,11.420529,82.0,6.696387,126.25384
20210901T0400,10.890529,83.0,6.193674,125.537674
20210901T0500,10.390529,84.0,5.6233797,129.80557
20210901T0600,10.140529,84.0,4.8433046,138.01279
20210901T0700,9.900529,85.0,5.0911684,135.0
20210901T0800,11.140529,80.0,3.319036,139.3987
20210901T0900,12.980529,74.0,2.1897945,99.46232
20210901T1000,15.360529,69.0,3.096837,54.46232
20210901T1100,17.80053,64.0,5.4833565,23.198593
20210901T1200,20.180529,57.0,7.42159,50.906143
20210901T1300,22.600529,43.0,12.979984,70.55996
20210901T1400,23.32053,37.0,18.0036,88.85424
20210901T1500,23.850529,36.0,18.72,89.99999
20210901T1600,24.07053,36.0,18.014393,87.70938
20210901T1700,24.14053,36.0,16.919998,89.99999
20210901T1800,23.690529,38.0,17.057314,97.275
20210901T1900,22.660528,42.0,16.327497,104.03624
20210901T2000,21.000528,48.0,14.84318,104.03624
20210901T2100,18.98053,55.0,13.358861,104.03624
20210901T2200,16.90053,62.0,11.525623,104.47029
20210901T2300,14.920529,69.0,8.209263,105.25512
20210902T0000,13.810529,73.0,5.904439,127.56859
20210902T0100,12.870529,75.0,6.1094027,135.0
20210902T0200,11.960529,77.0,6.3690495,137.2906
20210902T0300,11.340529,80.0,6.1305785,130.23636
20210902T0400,10.810529,81.0,5.3999996,126.869896
20210902T0500,10.530529,81.0,5.3517847,137.72632
20210902T0600,10.380529,80.0,5.0911684,135.0
20210902T0700,10.100529,80.0,5.6002855,135.0
20210902T0800,11.270529,76.0,5.315336,118.30075
20210902T0900,13.420529,69.0,6.725354,105.5241
20210902T1000,16.15053,62.0,10.105681,94.08562
20210902T1100,18.79053,57.0,11.183201,86.30861
20210902T1200,21.04053,55.0,10.948973,80.537674
20210902T1300,22.87053,52.0,10.390226,75.96376
20210902T1400,23.510529,48.0,9.178235,78.69006
20210902T1500,24.590528,46.0,8.759178,80.537674
20210902T1600,25.15053,45.0,9.3876505,85.60129
20210902T1700,25.330528,45.0,10.799999,89.99999
20210902T1800,25.030529,47.0,10.661107,101.68936
20210902T1900,24.48053,50.0,10.365251,110.323135
20210902T2000,23.04053,54.0,10.636766,113.96249
20210902T2100,21.45053,60.0,10.365251,110.323135
20210902T2200,19.750528,65.0,9.659814,116.56505
20210902T2300,18.21053,69.0,10.495713,120.96376
20210903T0000,16.910528,73.0,10.514218,128.04704
20210903T0100,15.960529,76.0,10.464797,130.81508
20210903T0200,15.270529,78.0,10.009036,127.69424
20210903T0300,14.880529,79.0,9.726664,128.991
20210903T0400,15.190529,77.0,7.491114,125.21759
20210903T0500,14.180529,80.0,5.634891,116.56505
20210903T0600,12.990529,84.0,5.154415,114.77514
20210903T0700,13.180529,82.0,5.815978,111.80141
20210903T0800,14.0505295,80.0,5.6920996,108.434944
20210903T0900,15.950529,74.0,5.5887027,104.93142
20210903T1000,18.12053,66.0,4.452954,104.03624
20210903T1100,20.23053,59.0,1.9386592,68.19859
20210903T1200,22.21053,55.0,2.4149535,26.565033
20210903T1300,23.98053,49.0,4.379589,9.462311
20210903T1400,25.280529,41.0,3.2599385,353.65985
20210903T1500,26.240528,38.0,4.452954,345.96375
20210903T1600,26.70053,38.0,5.4833565,336.8014
20210903T1700,26.760529,38.0,6.12,331.92752
20210903T1800,26.500528,38.0,8.209263,344.74487
20210903T1900,25.81053,40.0,8.28,360.0
20210903T2000,24.190529,49.0,9.0645685,6.8427734
20210903T2100,22.45053,58.0,6.28713,13.240509
20210903T2200,21.22053,62.0,0.8049845,26.565033
20210903T2300,20.580528,63.0,1.0182338,225.0
20210904T0000,19.96053,63.0,0.35999998,89.99999
20210904T0100,19.270529,65.0,2.0991426,120.96376
20210904T0200,18.690529,67.0,3.6,143.1301
20210904T0300,18.30053,70.0,4.198285,149.03624
20210904T0400,17.760529,72.0,4.39436,145.00798
20210904T0500,17.29053,74.0,4.5820518,135.0
20210904T0600,16.860529,75.0,4.8433046,131.98721
20210904T0700,16.260529,76.0,5.315336,118.30075
20210904T0800,16.21053,76.0,4.3498964,114.44395
20210904T0900,17.72053,71.0,5.2416787,105.9454
20210904T1000,19.910528,63.0,6.5693827,99.46232
20210904T1100,22.23053,54.0,6.130579,86.63353
20210904T1200,23.90053,47.0,4.1046314,52.125
20210904T1300,25.080528,43.0,5.2416787,15.945404
20210904T1400,25.940529,44.0,6.4096174,51.842773
20210904T1500,26.40053,42.0,6.489992,33.690063
20210904T1600,26.40053,41.0,5.1165614,50.7106
20210904T1700,26.20053,41.0,4.452954,75.96376
20210904T1800,25.910528,41.0,4.0249224,100.30484
20210904T1900,25.420528,43.0,4.0249224,116.56505
20210904T2000,24.57053,46.0,4.39436,124.99202
20210904T2100,23.65053,51.0,4.072935,135.0
20210904T2200,22.45053,56.0,4.3498964,155.55605
20210904T2300,21.06053,61.0,5.1919937,146.30994
20210905T0000,20.05053,63.0,4.0249224,153.43495
20210905T0100,19.350529,65.0,3.5455887,156.0375
20210905T0200,18.930529,66.0,4.2136917,160.01689
20210905T0300,18.490528,67.0,4.39436,145.00798
20210905T0400,18.110529,67.0,4.8433046,131.98721
20210905T0500,17.56053,69.0,5.634891,116.56505
20210905T0600,16.56053,74.0,6.6087217,119.35774
20210905T0700,16.04053,76.0,6.9247384,117.89726
20210905T0800,16.37053,75.0,5.4833565,113.19859
20210905T0900,18.30053,68.0,7.8625183,105.9454
20210905T1000,20.81053,61.0,8.759178,99.46232
20210905T1100,23.250528,50.0,8.669949,94.76365
20210905T1200,24.73053,47.0,7.9526596,84.805565
20210905T1300,25.670528,45.0,8.089993,69.14554
20210905T1400,25.930529,47.0,8.049845,63.43495
20210905T1500,26.490528,42.0,6.638072,40.601288
20210905T1600,26.660528,40.0,5.991594,32.735214
20210905T1700,26.65053,40.0,5.4833565,23.198593
20210905T1800,26.31053,40.0,5.495161,31.607498
20210905T1900,25.73053,41.0,4.6938257,57.5288
20210905T2000,24.89053,45.0,3.96,89.99999
20210905T2100,23.57053,54.0,6.989936,124.508514
20210905T2200,21.32053,64.0,8.14587,135.0
20210905T2300,19.97053,68.0,6.638072,139.3987
20210906T0000,19.270529,68.0,5.1165614,129.2894
20210906T0100,18.420528,70.0,4.6102495,128.6598
20210906T0200,17.82053,71.0,4.6102495,128.6598
20210906T0300,17.47053,72.0,4.8965297,126.027374
20210906T0400,17.15053,73.0,5.6233797,129.80557
20210906T0500,16.90053,74.0,6.4096174,128.15723
20210906T0600,16.45053,76.0,7.289445,122.90524
20210906T0700,15.900529,79.0,7.729527,117.75854
20210906T0800,15.790529,80.0,6.6185193,112.380135
20210906T0900,17.63053,74.0,8.4042845,99.86581
20210906T1000,20.520529,63.0,10.538843,97.85332
20210906T1100,22.72053,56.0,9.72,89.99999
20210906T1200,24.580528,50.0,9.422101,83.41805
20210906T1300,25.70053,44.0,9.178235,78.69006
20210906T1400,26.100529,45.0,7.729527,62.241455
20210906T1500,26.81053,42.0,6.9153743,51.34018
20210906T1600,27.13053,41.0,6.618519,44.999985
20210906T1700,27.110529,41.0,5.1165614,50.7106
20210906T1800,26.770529,41.0,4.6938252,85.60129
20210906T1900,26.15053,42.0,6.0347,107.35402
20210906T2000,25.280529,44.0,5.6920996,108.434944
20210906T2100,24.15053,51.0,6.6185193,112.380135
20210906T2200,21.930529,61.0,7.7879906,123.69006
20210906T2300,20.06053,67.0,7.653705,131.18591
20210907T0000,19.190529,67.0,7.42159,129.09386
20210907T0100,18.680529,67.0,9.793059,126.027374
20210907T0200,17.860529,68.0,10.685391,122.61925
20210907T0300,17.57053,68.0,10.086427,124.82449
20210907T0400,17.670528,66.0,9.693296,121.32869
20210907T0500,17.31053,67.0,9.659814,116.56505
20210907T0600,16.940529,67.0,10.028439,111.03751
20210907T0700,16.32053,70.0,10.137692,106.50436
20210907T0800,16.160528,71.0,10.24578,108.434944
20210907T0900,18.410528,66.0,12.313893,105.25512
20210907T1000,20.780529,60.0,13.708391,103.6713
20210907T1100,22.770529,54.0,13.441071,97.696045
20210907T1200,24.530529,48.0,13.722565,94.513985
20210907T1300,25.860529,42.0,11.928989,95.19443
20210907T1400,26.06053,45.0,10.8955765,82.40536
20210907T1500,26.81053,41.0,9.826088,81.57303
20210907T1600,27.21053,36.0,9.726665,87.8789
20210907T1700,27.190529,36.0,10.495713,95.90614
20210907T1800,26.79053,38.0,12.429127,100.00798
20210907T1900,26.030529,40.0,11.874544,104.03624
20210907T2000,24.430529,45.0,11.770403,113.42869
20210907T2100,22.47053,54.0,11.113451,114.90476
20210907T2200,20.490528,60.0,10.495713,120.96376
20210907T2300,18.760529,64.0,10.799999,126.869896
20210908T0000,17.82053,67.0,11.384198,124.69515
20210908T0100,17.340528,67.0,11.885453,125.13419
20210908T0200,17.010529,66.0,12.181624,124.1597
20210908T0300,16.240528,68.0,11.4862,122.19573
20210908T0400,15.860529,69.0,11.609651,119.74488
20210908T0500,15.470529,70.0,11.770403,113.42869
20210908T0600,15.040529,72.0,11.631956,111.80141
20210908T0700,14.8005295,73.0,12.303366,110.556046
20210908T0800,15.460529,71.0,12.979984,109.44003
20210908T0900,17.340528,66.0,14.84318,104.03624
20210908T1000,19.63053,60.0,16.24394,102.80426
20210908T1100,21.95053,55.0,16.595179,102.52881
20210908T1200,24.010529,52.0,15.629972,97.943474
20210908T1300,25.670528,47.0,14.830076,95.5722
20210908T1400,26.47053,46.0,12.599999,89.99999
20210908T1500,27.47053,42.0,10.1376915,83.8845
20210908T1600,28.07053,40.0,9.007196,87.70938
20210908T1700,28.37053,39.0,9.72,89.99999
20210908T1800,28.21053,41.0,10.948973,99.46232
20210908T1900,27.64053,43.0,9.885262,100.49147
20210908T2000,25.860529,53.0,10.587917,107.818886
20210908T2100,23.690529,59.0,10.703569,137.72632
20210908T2200,20.95053,72.0,10.233123,140.71059
20210908T2300,19.840528,71.0,9.957108,130.60129
20210909T0000,19.850529,67.0,7.928177,140.52754
20210909T0100,20.06053,69.0,7.653705,131.18591
20210909T0200,21.680529,59.0,6.439876,153.43495
20210909T0300,20.760529,56.0,6.638072,229.39871
20210909T0400,20.240528,55.0,2.8799999,180.0
20210909T0500,19.830528,60.0,4.510787,118.61046
20210909T0600,20.010529,60.0,6.489992,123.69006
20210909T0700,19.97053,58.0,8.707237,119.74488
20210909T0800,18.56053,68.0,10.24578,108.434944
20210909T0900,19.750528,71.0,9.885262,100.49147
20210909T1000,22.29053,55.0,6.638072,102.52881
20210909T1100,23.37053,49.0,1.8,233.1301
20210909T1200,23.340528,49.0,5.0528407,274.08563
20210909T1300,25.20053,45.0,4.6102495,308.65982
20210909T1400,27.48053,37.0,10.483357,254.0546
20210909T1500,26.63053,39.0,8.161764,221.42366
20210909T1600,26.350529,41.0,6.9247384,207.89728
20210909T1700,26.240528,41.0,5.3517847,222.27368
20210909T1800,26.21053,42.0,3.7585104,253.30075
20210909T1900,25.610529,44.0,1.8,270.0
20210909T2000,24.81053,49.0,0.35999998,270.0
20210909T2100,23.40053,55.0,4.5536795,161.56505
20210909T2200,21.80053,58.0,5.8603754,169.38034
20210909T2300,21.62053,61.0,2.7416782,156.8014
20210910T0000,21.32053,64.0,3.6,143.1301
20210910T0100,20.670528,66.0,5.315336,151.69923
20210910T0200,19.62053,65.0,5.315336,151.69923
20210910T0300,18.21053,69.0,4.452954,255.96376
20210910T0400,17.38053,81.0,1.484318,284.03625
20210910T0500,17.37053,78.0,6.763786,115.20112
20210910T0600,17.250528,77.0,7.24486,116.56505
20210910T0700,16.82053,82.0,3.8773184,111.80141
20210910T0800,17.500528,81.0,7.9932976,97.76516
20210910T0900,19.160528,73.0,7.342588,101.30993
20210910T1000,20.850529,66.0,8.209263,105.25512
20210910T1100,22.57053,61.0,8.373386,115.46334
20210910T1200,23.06053,58.0,6.4096174,141.84277
20210910T1300,23.31053,55.0,4.0249224,243.43495
20210910T1400,22.750528,61.0,8.913181,313.36343
20210910T1500,22.250528,63.0,10.739833,283.57043
20210910T1600,21.670528,66.0,11.090103,256.86597
20210910T1700,21.250528,69.0,9.107359,251.56506
20210910T1800,21.000528,71.0,9.0,270.0
20210910T1900,20.010529,76.0,10.538843,277.85333
20210910T2000,19.100529,81.0,8.287822,272.48956
20210910T2100,18.750528,84.0,2.9024127,240.25513
20210910T2200,18.81053,84.0,3.319036,130.60129
20210910T2300,18.56053,86.0,5.4833565,113.19859
20210911T0000,18.13053,88.0,5.315336,118.30075
20210911T0100,17.930529,89.0,3.7064266,119.054596
20210911T0200,17.840528,89.0,2.6208394,164.0546
20210911T0300,17.88053,85.0,4.6938257,212.47119
20210911T0400,17.56053,82.0,7.172949,252.47443
20210911T0500,16.88053,84.0,7.4128532,240.9454
20210911T0600,16.660528,84.0,6.638072,220.6013
20210911T0700,16.680529,85.0,5.634891,206.56505
20210911T0800,17.15053,85.0,4.3349743,184.76364
20210911T0900,18.15053,81.0,2.9024127,240.25513
20210911T1000,19.31053,73.0,7.2359104,275.7106
20210911T1100,19.97053,68.0,5.0528407,265.91437
20210911T1200,20.45053,66.0,4.39436,235.00798
20210911T1300,20.31053,65.0,4.5536795,251.56506
20210911T1400,21.98053,60.0,7.968939,288.43497
20210911T1500,22.29053,58.0,6.9527545,291.2505
20210911T1600,22.350529,57.0,6.87779,276.009
20210911T1700,22.760529,54.0,5.7599998,270.0
20210911T1800,22.39053,54.0,4.6938252,265.6013
20210911T1900,22.190529,54.0,3.319036,257.4712
20210911T2000,21.39053,57.0,1.9386592,248.1986
20210911T2100,20.47053,61.0,2.8116899,230.19443
20210911T2200,19.12053,67.0,4.6938257,212.47119
20210911T2300,18.12053,71.0,5.0528407,184.08562
20210912T0000,17.330528,75.0,4.3349743,175.23636
20210912T0100,16.71053,77.0,4.379589,170.53767
20210912T0200,16.360529,78.0,3.671294,168.69006
20210912T0300,16.07053,79.0,3.6179552,174.28941
20210912T0400,15.580529,82.0,3.0758414,159.44395
20210912T0500,15.230529,84.0,3.8939953,146.30994
20210912T0600,14.970529,85.0,3.563818,135.0
20210912T0700,14.650529,86.0,4.1046314,127.874985
20210912T0800,14.670529,86.0,4.6938257,122.47119
20210912T0900,16.05053,80.0,6.6185193,112.380135
20210912T1000,18.180529,73.0,7.771331,103.392494
20210912T1100,20.440529,66.0,9.114471,99.09027
20210912T1200,21.98053,58.0,8.28,89.99999
20210912T1300,22.930529,54.0,7.6367526,81.869896
20210912T1400,23.590528,51.0,5.95906,25.016876
20210912T1500,24.360529,49.0,4.510787,61.38954
20210912T1600,24.850529,47.0,4.5536795,71.56504
20210912T1700,24.96053,46.0,4.379589,80.537674
20210912T1800,24.760529,46.0,5.04,89.99999
20210912T1900,24.20053,47.0,5.04,89.99999
20210912T2000,23.420528,50.0,4.73506,81.25384
20210912T2100,22.23053,57.0,4.802999,77.00538
20210912T2200,20.82053,64.0,5.6920996,108.434944
20210912T2300,19.410528,71.0,5.0911684,135.0
20210913T0000,18.46053,75.0,2.8116899,140.19443
20210913T0100,18.05053,77.0,1.9386592,158.1986
20210913T0200,17.81053,77.0,1.4399999,180.0
20210913T0300,17.270529,79.0,0.5091169,135.0
20210913T0400,16.750528,81.0,1.9386592,111.80141
20210913T0500,16.39053,83.0,3.319036,130.60129
20210913T0600,16.080528,85.0,4.198285,120.96376
20210913T0700,15.690529,87.0,4.3498964,114.44395
20210913T0800,15.570529,87.0,4.3498964,114.44395
20210913T0900,17.04053,80.0,6.5693827,99.46232
20210913T1000,19.31053,71.0,7.9526596,95.19443
20210913T1100,21.63053,64.0,7.208994,92.862404
20210913T1200,23.48053,57.0,3.6,89.99999
20210913T1300,24.95053,50.0,0.8049845,26.565033
20210913T1400,25.30053,50.0,3.4152596,71.56504
20210913T1500,26.260529,44.0,2.16,360.0
20210913T1600,26.64053,42.0,2.16,360.0
20210913T1700,26.71053,41.0,2.8799999,89.99999
20210913T1800,26.45053,42.0,5.04,89.99999
20210913T1900,25.930529,44.0,7.208994,87.137596
20210913T2000,24.580528,49.0,9.36,89.99999
20210913T2100,22.71053,57.0,8.766573,109.17901
20210913T2200,20.670528,66.0,7.6367526,135.0
20210913T2300,19.32053,69.0,7.2,143.1301
20210914T0000,18.330528,76.0,7.8954163,136.84761
20210914T0100,17.79053,73.0,8.942214,130.1009
20210914T0200,17.30053,75.0,9.290511,125.537674
20210914T0300,17.22053,75.0,8.78872,124.99202
20210914T0400,16.600529,77.0,8.0899935,122.27564
20210914T0500,17.000528,72.0,9.178235,115.55997
20210914T0600,16.65053,72.0,11.753877,117.34987
20210914T0700,16.21053,74.0,11.609651,119.74488
20210914T0800,16.31053,76.0,9.585739,124.28687
20210914T0900,18.000528,75.0,9.227524,110.556046
20210914T1000,21.56053,66.0,7.729527,117.75854
20210914T1100,22.940529,62.0,2.5455842,8.130096
20210914T1200,23.70053,58.0,6.193674,324.46234
20210914T1300,24.95053,52.0,4.39436,325.008
20210914T1400,27.660528,47.0,10.8955765,262.40536
20210914T1500,26.280529,52.0,8.473393,282.26477
20210914T1600,27.010529,50.0,6.439876,296.56506
20210914T1700,27.090528,49.0,1.609969,333.43497
20210914T1800,26.610529,50.0,3.096837,54.46232
